ingredients,brand,name,price,quantity,unit
"Water\Aqua\Eau, Sodium Lauroyl Methyl Isethionate, Sodium Chloride, Babassuamidopropyl Betaine, Cocamide Mipa, Propanediol, Sodium Methyl Cocoyl Taurate, Glycol Distearate, Mangifera Indica  Seed Butter, Stearamidopropyl Dimethylamine, Punica Granatum  Seed Oil, Cocos Nucifera  Oil, Cocos Nucifera  Fruit Juice, Behenyl/Octyldodecyl Propanediol Citrate Crosspolymer, Octyldodecyl Citrate Crosspolymer, Avena Sativa  Bran Extract, Hydrolyzed Adansonia Digitata Extract, Citrus Aurantium Dulcis  Peel Extract, Chondrus Crispus  Extract, Helianthus Annuus  Seed Oil, Tocopherol, Glycerin, Lauric Acid, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Sodium Laurate, Lecithin, Fragrance , Benzyl Benzoate, Amyl Cinnamal, Citronellol, Limonene, Hydroxycitronellal, Geraniol, Citral, Linalool, Citric Acid, Sodium Sulfate, Sodium Phytate, Potassium Sorbate, Phenoxyethanol  Cette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",aveda,Nutriplenish®,"14,40",100,ml
"WATER/EAU , SODIUM LAUROYL SARCOSINATE, COCO-GLUCOSIDE, COCAMIDOPROPYL BETAINE, PEG-120 METHYL GLUCOSE TRIOLEATE, GLYCERIN, SODIUM COCOYL GLUTAMATE, PANTHENOL, PENTYLENE GLYCOL, FRAGRANCE , ARGININE, BISABOLOL, CAMELLIA OLEIFERA SEED OIL, CORYLUS AVELLANA  SEED OIL, PYRIDOXINE HCL, BUTYROSPERMUM PARKII  BUTTER, TOCOPHERYL ACETATE, MAGNESIUM ASPARTATE, ZINC GLUCONATE, HYDROLYZED COTTONSEED PROTEIN, PALMITOYL MYRISTYL SERINATE, COPPER GLUCONATE, BIOTIN, PEG-18 GLYCERYL OLEATE/COCOATE, CITRIC ACID, SODIUM CHLORIDE, POLYQUATERNIUM-47, PEG-8, PROPANEDIOL, STYRENE/ACRYLATES COPOLYMER, DISODIUM EDTA, TETRASODIUM EDTA, TRISODIUM PHOSPHATE, PEG-8/SMDI COPOLYMER, SODIUM POLYACRYLATE, SODIUM HYDROXIDE, PHENOXYETHANOL, SODIUM BENZOATE, BENZOIC ACID, POTASSIUM SORBATE, LIMONENE, CITRAL",hair rituel by sisley,Soin Lavant Revitalisant Volumateur à l'huile de Camélia,"36,50",100,ml
-Benjoin Resin: Recreates inner nutrition from within,kérastase,Nutritive Bain Magistral,"12,40",100,ml
"WATER , SODIUM LAUROYL SARCOSINATE, COCO-GLUCOSIDE, LAURYL BETAINE, PEG-40 HYDROGENATED CASTOR OIL, ACRYLATES COPOLYMER, POLYQUATERNIUM-22, ARGININE HCL, CAMELINA SATIVA SEED OIL, CAPRYLYL GLYCOL, CARAMEL, CETEARETH-60 MYRISTYL GLYCOL, CITRIC ACID, FRAGRANCE , GLYCERIN, GLYCERYL OLEATE, GLYCINE SOJA  SEED EXTRACT , GLYCINE SOJA  SEEDCAKE EXTRACT , GLYCOL DISTEARATE, HYDROGENATED VEGETABLE GLYCERIDES CITRATE, HYDROLYZED WHEAT PROTEIN, HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, LINALOOL, LYSINE HCL, PEG-32, PEG-400, PROPYLENE GLYCOL, SODIUM BENZOATE, SODIUM CHLORIDE, SODIUM HYDROXIDE, TOCOPHEROL, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, YELLOW 6 Cette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",rene furterer,Absolue Kératine,"12,00",100,ml
"AQUA/WATER/EAU, COCAMIDE MEA, CETEARYL ALCOHOL, DECYL GLUCOSIDE, HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, CETYL ALCOHOL, BEHENTRIMONIUM METHOSULFATE, CETRIMONIUM CHLORIDE, LACTIC ACID, SODIUM BENZOATE, CITRIC ACID, MACADAMIA TERNIFOLIA SEED OIL, POLYSORBATE 60, POTASSIUM SORBATE, BUTYLENE GLYCOL, FRAGRANCE , GLYCERIN, DISODIUM EDTA, LIMONENE, HELIANTHUS ANNUUS  SEED EXTRACT, CAMELLIA SINENSIS LEAF EXTRACT, BENZYL SALICYLATE, GLUCOSE, MORINGA OLEIFERA SEED OIL, TOCOPHERYL ACETATE, HEXYL CINNAMAL, PHENOXYETHANOL, MYRCIARIA DUBIA FRUIT EXTRACT, MALIC ACID, LINALOOL, SODIUM HYDROXIDE, BENZYL ALCOHOL, GERANIOL, HYDROXYCITRONELLAL, SODIUM DEHYDROACETATE",christophe robin,Crème lavante bouclier couleur,"18,50",100,ml
1184585 B - INGREDIENTS: AQUA / WATER / EAU SODIUM LAURETH SULFATE COCO-BETAINE GLYCOL DISTEARATE GLYCERIN SODIUM CHLORIDE PPG-5-CETETH-20 CITRIC ACID SODIUM BENZOATE SODIUM HYDROXIDE PIROCTONE OLAMINE OCTYLDODECANOL SALICYLIC ACID GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE CARBOMER PEG-55 PROPYLENE GLYCOL OLEATE PROPYLENE GLYCOL MENTHOXYPROPANEDIOL LINALOOL LIMONENE BENZYL ALCOHOL FUMARIC ACID CI 42090 / BLUE 1 PARFUM / FRAGRANCE (F,l'oreal professionnel,Serie Expert Scalp Advanced,"7,40",100,ml
"SUCROSE, MOROCCAN LAVA CLAY, AMMONIUM LAURYL SULFATE, AQUA/WATER/EAU, BUTYLENE GLYCOL, COCAMIDE MEA, PEG-100 STEARATE, GLYCERYL STEARATE, HYDRATED SILICA, GLYCERYL CAPRYLATE/CAPRATE, PLANKTON EXTRACT, FRAGRANCE , PEG-2 DIMEADOWFOAMAMIDOETHYLMONIUM METHOSULFATE, PENTYLENE GLYCOL, HEXYLENE GLYCOL, PHENOXYETHANOL, LINALOOL, LIMONENE, COUMARIN, BENZYL BENZOATECette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",christophe robin,Pâte lavante épaississante à l'algue de tahiti,"15,96",100,ml
"MOROCCAN LAVA CLAY, SUCROSE, AMMONIUM LAURYL SULFATE, AQUA/WATER/EAU, BUTYLENE GLYCOL, COCAMIDE MEA, GLYCERYL STEARATE, PEG-100 STEARATE, HYDRATED SILICA, ROSA CENTIFOLIA FLOWER WATER, FRAGRANCE , PHENOXYETHANOL, PEG-2 DIMEADOWFOAMAMIDOETHYLMONIUM METHOSULFATE, HEXYLENE GLYCOL, HYDROLYZED ADANSONIA DIGITATA EXTRACT, GLYCERIN, SODIUM BENZOATE, POTASSIUM SORBATE, ROSA GALLICA FLOWER EXTRACT, CARBOMER, CITRONELLOL, GERANIOL, BENZYL ALCOHOLCette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",christophe robin,Pâte lavante volumisante aux extraits de rose,"17,20",100,ml
"AQUA/WATER/EAU, SODIUM METHYL COCOYL TAURATE, GLYCERIN, COCAMIDOPROPYL BETAINE, SODIUM COCOYL ISETHIONATE, BETAINE, PENTYLENE GLYCOL, PARFUM/FRAGRANCE, PEG-18 GLYCERYL OLEATE/COCOATE, PANTHENOL, PEG-120 METHYL GLUCOSE TRIOLEATE, BISABOLOL, TOCOPHERYL ACETATE, MAGNESIUM ASPARTATE, ZINC GLUCONATE, HYDROLYZED COTTONSEED PROTEIN, COPPER GLUCONATE, ORTHOSIPHON STAMINEUS EXTRACT, SODIUM SURFACTIN, CETRIMONIUM CHLORIDE, ETHYLHEXYLGLYCERIN, CITRIC ACID, PROPANEDIOL, BUTYLENE GLYCOL, XANTHAN GUM, MALTODEXTRIN, DISODIUM EDTA, ROSMARINUS OFFICINALIS  LEAF OIL, LITSEA CUBEBA FRUIT OIL, PHENOXYETHANOL, POTASSIUM SORBATE, LIMONENE, CITRAL, LINALOOL",hair rituel by sisley,Soin Lavant Doux Pureté,"27,38",100,ml
"AQUA / WATER / EAU, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, CETEARYL ALCOHOL, AMMONIUM LAURYL SULFATE, SODIUM CHLORIDE, PARFUM / FRAGRANCE, BIS PG-AMODIMETHICONE, SODIUM BENZOATE, HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, SALICYLIC ACID, POLYQUATERNIUM-7, CITRIC ACID, LIMONENE, CAPRYLYL GLYCOL, BENZOIC ACID, PEG-30 DIPOLYHYDROXYSTEARATE, TRIDECETH-6, HELIANTHUS ANNUUS SEED OIL / SUNFLOWER SEED OIL, LINALOOL, SODIUM HYALURONATE, TOCOPHEROL, LEONTOPODIUM ALPINUM FLOWER/LEAF EXTRACTCette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",kérastase,Blond Absolu,"15,20",100,ml
"AQUA/WATER, SODIUM LAUROYL SARCOSINATE, COCAMIDOPROPYL BETAINE, COCO-GLUCOSIDE, GLYCERIN, PARFUM/FRAGRANCE, HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, GLYCERYL LAURATE, SODIUM CHLORIDE, BENZYL ALCOHOL, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, PHENOXYETHANOL, GLYCERYL OLEATE, SODIUM GLUCONATE, CITRIC ACID, EICHHORNIA CRASSIPES EXTRACT, SODIUM BENZOATE, DEHYDROACETIC ACID, CARAMEL, FAGRAEA BERTEROANA FLOWER EXTRACT, HYDROGENATED PALM GLYCERIDES CITRATE, TOCOPHEROL, BENZYL SALICYLATE, LIMONENE, LINALOOL, GERANIOL, CITRONELLOL ",nuxe,Nuxe Sun,"5,50",100,ml
"1227605 C - INGREDIENTS: AQUA / WATER / EAU , SODIUM LAURETH SULFATE , GLYCERIN , COCO-BETAINE , SODIUM CHLORIDE , COCAMIDE MIPA , CITRIC ACID , SODIUM BENZOATE , SODIUM HYDROXIDE , HEXYLENE GLYCOL , HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE , SALICYLIC ACID , LIMONENE , TOCOPHEROL , LEONTOPODIUM ALPINUM FLOWER/LEAF EXTRACT , SODIUM HYALURONATE , MALVA SYLVESTRIS FLOWER EXTRACT / MALLOW FLOWER EXTRACT , POTASSIUM SORBATE , PARFUM / FRAGRANCE (F",kérastase,Blond Absolu,"9,20",100,ml
"FUSION SHAMPOING RÉPARATION INTENSEAQUA, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, SODIUM CHLORIDE, CITRIC ACID, LAURETH-2, SODIUM LAUROYL GLUTAMATE, PARFUM, SODIUM BENZOATE, PEG-4 DISTEARYL ETHER, AMODIMETHICONE, PANTHENOL, POLYQUATERNIUM-10, DISTEARYL ETHER, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, GLYCERIN, POLYQUATERNIUM-6, PHENOXYETHANOL, PROPYLENE GLYCOL, PEG-90M, DICAPRYLYL ETHER, HEXYL CINNAMAL, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, LINALOOL, BENZYL SALICYLATE, LIMONENE, ALPHA-ISOMETHYL IONONE, SILK AMINO ACIDS,SODIUM CITRATE, ALANINE, GLYCINE, HISTIDINE, SILICA, CALCIUM CARBONATEFUSION MASQUE RÉPARATION INTENSEAQUA, BIS-AMINOPROPYL DIMETHICONE, STEARYL ALCOHOL, BEHENTRIMONIUM CHLORIDE, CETYL ALCOHOL, PARFUM, ISOPROPYL ALCOHOL, PHENOXYETHANOL, BENZYL ALCOHOL, METHYLPARABEN, PROPYLPARABEN, DISODIUM EDTA, HEXYL CINNAMAL, LINALOOL, BENZYL SALICYLATE, LIMONENE, HISTIDINE, GLYCINE, CITRIC ACID, ALANINE, ALPHA-ISOMETHYL IONONE, HYDROLYZED SILKOIL REFLECTIONS HUILE LISSANTE SUBLIMATRICE AQUA, BIS-AMINOPROPYL DIMETHICONE, STEARYL ALCOHOL, BEHENTRIMONIUM CHLORIDE, CETYL ALCOHOL, PARFUM, ISOPROPYL ALCOHOL, PHENOXYETHANOL, BENZYL ALCOHOL, METHYLPARABEN, PROPYLPARABEN, DISODIUM EDTA, HEXYL CINNAMAL, LINALOOL, BENZYL SALICYLATE, LIMONENE, HISTIDINE, GLYCINE, CITRIC ACID, ALANINE, ALPHA-ISOMETHYL IONONE, HYDROLYZED SILKCette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",wella professionals,Fusion Kit,"20,91",100,ml
"WATER  , DISODIUM LAURETH SULFOSUCCINATE, DECYL GLUCOSIDE , LAURYL BETAINE, CETEARETH-60 MYRISTYL GLYCOL, LACTIC ACID , PENTYLENE GLYCOL , ALPINIA GALANGA RHIZOME EXTRACT , FRAGRANCE , LAURETH-3, MALEIC ACID, MALTODEXTRIN , OLETH-10, POLYQUATERNIUM-22, RED 33 , SODIUM BENZOATE, SODIUM CHLORIDE, SODIUM HYDROXIDE , TOCOPHEROL",klorane,Capillaire,"3,50",100,ml
"WATER\AQUA\EAU, SODIUM LAUROYL METHYL ISETHIONATE, SODIUM CHLORIDE, SODIUM METHYL COCOYL TAURATE, COCAMIDE MIPA, BABASSUAMIDOPROPYL BETAINE, GLYCOL DISTEARATE, STEARAMIDOPROPYL DIMETHYLAMINE, PROPANEDIOL, BEHENYL/OCTYLDODECYL PROPANEDIOL CITRATE CROSSPOLYMER, COCOS NUCIFERA  OIL, PRUNUS AMYGDALUS DULCIS  OIL, MACADAMIA INTEGRIFOLIA SEED OIL, ARGANIA SPINOSA KERNEL OIL, VITIS VINIFERA  SEED OIL, CITRULLUS LANATUS  SEED OIL, GARDENIA TAHITENSIS  FLOWER EXTRACT, SODIUM HYALURONATE, HYALURONIC ACID, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, LACTIC ACID, GLYCERIN, ARGININE, DIMETHICONE, PHOSPHOLIPIDS, CARTHAMUS TINCTORIUS  SEED OIL, TOCOPHEROL, GLYCINE SOJA  OIL, LAURIC ACID, DIHEPTYL SUCCINATE, SODIUM LAURATE, SODIUM SULFATE, POLYQUATERNIUM-7, POLYMETHYLSILSESQUIOXANE, CAPRYLOYL GLYCERIN/SEBACIC ACID COPOLYMER, FRAGRANCE , LINALOOL, HEXYL CINNAMAL, BHT, SODIUM PHYTATE, SODIUM BENZOATE, POTASSIUM SORBATE, PHENOXYETHANOLCette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",bumble and bumble,Hairdresser's Invisible Oil Ultra Rich,"12,40",100,ml
"WATER , DECYL GLUCOSIDE, SODIUM COCOYL ISETHIONATE, DISODIUM LAURETH SULFOSUCCINATE, GLYCERIN, DISODIUM COCOAMPHODIACETATE, ACRYLATES COPOLYMER, MANGIFERA INDICA  SEED BUTTER , TOCOPHEROL, CAPRYLYL GLYCOL, CETEARETH-60 MYRISTYL GLYCOL, CITRIC ACID, COCO-GLUCOSIDE, COCONUT ACID, FRAGRANCE , GLYCERYL OLEATE, GLYCOL STEARATE, HYDROGENATED VEGETABLE GLYCERIDES CITRATE, LAURETH-3, MALEIC ACID, POLYQUATERNIUM-22, SODIUM BENZOATE, SODIUM CHLORIDE, SODIUM HYDROXIDE, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, YELLOW 5 , YELLOW 6 ",klorane,Shampoing Nutrition à la Mangue,"4,25",100,ml
"1218119RK6 - INGREDIENTS: AQUA / WATER , SODIUM LAURETH SULFATE , SODIUM CHLORIDE , COCAMIDOPROPYL BETAINE , CITRIC ACID , SODIUM HYDROXIDE , PARFUM / FRAGRANCE , PROPYLENE GLYCOL , POLYQUATERNIUM-10 , SODIUM BENZOATE , HEXYLENE GLYCOL , SALICYLIC ACID , BENZYL BENZOATE , LIMONENE , BENZYL ALCOHOL , LINALOOL , 2-OLEAMIDO-1,3-OCTADECANEDIOL , BIOTIN (F",redken,Extreme Length,"9,33",100,ml
"Aqueous  Extracts/Extraits Aqueux:Rosmarinus Officinalis  Leaf Extract, Mentha Piperita  Leaf Extract , Sodium Coco-Sulfate , Lauramidopropyl Betaine , Glycerin , Babassuamidopropyl Betaine , Vinegar/Acetum/Vinaigre , Camphor , Menthol , Cocamidopropylamine Oxide , Stearamidopropyl Dimethylamine , Polyquaternium-4 , Fragrance  , Linalool , Limonene , Citric Acid , Sodium Chloride , Sodium Gluconate , Phenoxyethanol , Benzoic Acid",aveda,Rosemary Mint,"8,80",100,ml
"1045668 A, : AQUA / WATER / EAU, SODIUM LAURETH SULFATE, CITRIC ACID, GLYCERIN, COCAMIDOPROPYL BETAINE, ALCOHOL DENAT",shu uemura art of hair,Deep Cleanser,"12,75",100,ml
"WATER/EAU/AQUA, SODIUM METHYL COCOYL TAURATE, COCAMIDOPROPYL HYDROXYSULTAINE, DECYL GLUCOSIDE, SODIUM LAUROYL LACTYLATE, SODIUMCOCOYL GLYCINATE, MALTOOLIGOSYL GLUCOSIDE, LINOLEAMIDOPROPYL PG-DIMONIUM CHLORIDE PHOSPHATE, AMARANTHUS CAUDATUS SEED EXTRACT, SODIUM COCOYLISETHIONATE, CETEARETH-60 MYRISTYL GLYCOL, CASSIA HYDROXYPROPYLTRIMONIUM CHLORIDE, HYDROGENATED STARCH HYDROLYSATE, FURCELLARIA LUMBRICALIS EXTRACT, POLYQUATERNIUM-47, PHYTANTRIOL, HYDROXYACETOPHENONE, PPG-2 HYDROXYETHYL COCAMIDE, PEG-150 PENTAERYTHRITYL TETRASTEARATE, TRISODIUMETHYLENEDIAMINE DISUCCINATE, SODIUM BENZOATE, CITRIC ACID, FRAGRANCE/PARFUM, LINALOOL, HEXYL CINNAMAL, CITRONELLOL, LIMONENE",living proof,Full Shampoo,"11,44",100,ml
"MASQUE À L'ORCHIDÉE :AQUA -  CETYL ALCOHOL -  CETEARYL ALCOHOL –  GLYCERIN -  COCOS NUCIFERA  OIL -  SIMMONDSIA CHINENSIS  SEED OIL -  HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE -  CETEARYL GLUCOSIDE -  RHUS VERNICIFLUA PEEL WAX -  CETEARETH-33 -  ORBIGNYA SPECIOSA KERNEL OIL – PARFUM/FRAGRANCE -  SORBITAN OLIVATE - SODIUM BENZOATE -  SODIUM LEVULINATE -  BUTYROSPERMUM PARKII  BUTTER -  STARCH HYDROXYPROPYLTRIMONIUM CHLORIDE –  PHOSPHOLIPIDS -  COCODIMONIUM HYDROXYPROPYL HYDROLYZED WHEAT PROTEIN -  HELIANTHUS ANNUUS  SEED OIL -  HYDROLYZED JOJOBA ESTERS -  OLEIC/LINOLEIC/LINOLENIC POLYGLYCERIDES -  HYDROLYZED SWEET ALMOND PROTEIN -  ASTROCARYUM MURUMURU SEED BUTTER -  MAURITIA FLEXUOSA FRUIT OIL -  TRITICUM VULGARE  FLOUR LIPIDS -  GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE -  SODIUM LACTATE -  LACTIC ACID - SODIUM CHLORIDE -  LEVULINIC ACID -  VANILLA PLANIFOLIA FRUIT EXTRACT -  CITRIC ACID - POTASSIUM SORBATE - P-ANISIC ACID -  TOCOPHEROLSHAMPOOING CRÈME MOELLE DE BAMBOU : AQUA -  DISODIUM LAURETH SULFOSUCCINATE -  SODIUM LAURYL SULFOACETATE -  SODIUM COCOAMPHOACETATE –  GLYCERIN -  POLYGLYERYL-6 STEARATE -  LAURYL GLUCOSIDE -  HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE – PARFUM/FRAGRANCE -  POLYGLYCERYL-10 LAURATE -  CETYL ALCOHOL -  LACTIC ACID - LINALOOL - SODIUM BENZOATE -  CAPRYLYL/CAPRYL GLUCOSIDE -  HYDROGENATED VEGETABLE GLYCERIDES -  SODIUM LEVULINATE -  STARCH HYDROXYPROPYLTRIMONIUM CHLORIDE -  COCODIMONIUM HYDROXYPROPYL HYDROLYZED - AMYL CINNAMAL -  WHEAT PROTEIN -  SODIUM COCOYL GLUTAMATE -  SODIUM LAURYL GLUCOSE CARBOXYLATE -  MYRISTAMINE OXIDE - HEXYL CINNAMALDEHYDE – GERANIOL -  GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE -  STEARAMINE OXIDE -  HYDROLYZED SWEET ALMOND PROTEIN – LIMONENE -  POLYGLYCERYL-6 BEHENATE -  ALLIUM SATIVUM  BULB EXTRACT -  COCHLEARIA ARMORACIA  ROOT EXTRACT -  MAURITIA FLEXUOSA FRUIT OIL -  BAMBUSA VULGARIS SHOOT EXTRACT -  CITRIC ACID -  SODIUM LACTATE -  SODIUM CHLORIDE -  LEVULINIC ACID -  P-ANISIC ACID - POTASSIUM SORBATE ORIGIN NATURAL CERTIFIED BIOHUILE : COCOS NUCIFERA  OIL, SESAMUM INDICUM SEED OIL, BUXUS CHINESIS SEED OIL, HELIANTHUS ANNUUS  SEED OIL, PARFUM , SCHINZIOPHYTON RAUTANENII KERNEL OIL, CORYLUS AVELLANA  SEED OIL, PROPYLENE GLYCOL, BHT, ASCORBYL PALMITATE, GLYCERYL STEARATE, CITRIC ACID, LIMONENE, BENZYL ALCOHOL, LINALOOL, CITRONELLOL, HYDROXYCITRONELLAL, AMYL CINNAMAL, HEXYL CINNAMAL",leonor greyl,Coffret Noël Pour Cheveux Secs,"23,29",100,ml
"WATER\AQUA\EAU, SODIUM COCOYL ISETHIONATE, SODIUM CHLORIDE, PROPANEDIOL, SODIUM METHYL COCOYL TAURATE, BABASSUAMIDOPROPYL BETAINE, COCAMIDE MIPA, GLYCOL STEARATE, DIOCTYLDODECYL DODECANEDIOATE, HYDROGENATED CASTOR OIL/SEBACIC ACID COPOLYMER, CALOPHYLLUM INOPHYLLUM SEED OIL, CITRULLUS LANATUS  SEED OIL, HELIANTHUS ANNUUS  SEED OIL, ETHYL MACADAMIATE, GLYCERIN, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, GLYCERYL CAPRYLATE, TOCOPHEROL, CITRIC ACID, FRAGRANCE , GERANIOL, CITRONELLOL, LINALOOL, LIMONENE, CITRAL, FARNESOL, SODIUM PHYTATE, POTASSIUM SORBATE, SODIUM BENZOATE   HUILE DE TAMANU PARFUM EXCLUSIF AVEDA PURE-FUME™ AU BOIS DE SANTAL AUSTRALIEN, À LA BERGAMOTE ET À LA PALMAROSA CERTIFIÉES BIOLOGIQUES ET AUTRES ESSENCES PURES DE FLEURS ET DE PLANTESCette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",aveda,Smooth Infusion™ Shampoo,"14,95",100,ml
"AQUA/WATER/EAU, COCAMIDOPROPYL BETAINE, SODIUM LAUROYL SARCOSINATE, COCO-GLUCOSIDE, POLYACRYLATE CROSSPOLYMER-6, FRAGRANCE , SODIUM CHLORIDE, PROPANEDIOL, KAOLIN, SILT, SODIUM BENZOATE, MALTODEXTRIN, SEA WATER EXTRACT, DISODIUM EDTA, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, POTASSIUM SORBATE, CITRIC ACID, ZIZIPHUS JOAZEIRO BARK EXTRACT, BENZYL SALICYLATE, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, LINALOOL, LIMONENE, T-BUTYL ALCOHOL, GARDENIA FLORIDA FRUIT EXTRACT, CITRONELLOL, HEXYL CINNAMAL, PHENETHYL ALCOHOL, FURCELLARIA LUMBRICALIS EXTRACT, SODIUM HYDROXIDE",christophe robin,Shampoing purifiant à la boue thermale,"11,96",100,ml
"WATER , DISODIUM LAURETH SULFOSUCCINATE, DECYL GLUCOSIDE, CETEARETH-60 MYRISTYL GLYCOL, LAURYL BETAINE, LAURETH-3, PROPYLENE GLYCOL, PAEONIA LACTIFLORA ROOT EXTRACT, CAPRYLYL GLYCOL, CITRIC ACID, FRAGRANCE , MALEIC ACID, POLYQUATERNIUM-22, RED 33 , SODIUM BENZOATE, SODIUM CHLORIDE, TRISODIUM ETHYLENEDIAMINE DISUCCINATE",klorane,Shampoing à la Pivoine BIO,"3,25",100,ml
"WATER\AQUA\EAU, SODIUM COCOYL METHYL ISETHIONATE,COCAMIDOPROPYL HYDROXYSULTAINE, SODIUM CHLORIDE, PROPANEDIOL, COCAMIDE MIPA, SODIUM METHYL COCOYL TAURATE, GLYCOL STEARATE, PRUNUS ARMENIACA  KERNEL OIL, ARGININE, GLYCINE SOJA  OIL, TOCOPHEROL, ETHYL MACADAMIATE, BEHENYL/OCTYLDODECYL PROPANEDIOL CITRATE CROSSPOLYMER, OCTYLDODECYL CITRATECROSSPOLYMER, HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, SODIUM GLUCONATE, GLYCERYL CAPRYLATE, CITRIC ACID, FRAGRANCE , LIMONENE, EUGENOL, AMYL CINNAMAL, HYDROXYCITRONELLAL, CITRONELLOL, BENZYL ACETATE, GERANIOL, LINALOOL, SODIUM PHYTATE, PHENOXYETHANOL, POTASSIUM SORBATECette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",aveda,Color Control™ Shampoo,"14,00",100,ml
"AQUA/WATER, SODIUM METHYL COCOYL TAURATE,SODIUM COCO-SULFATE, SODIUM CHLORIDE, COCO-BETAINE, LACTICACID, PARFUM/FRAGRANCE, PPG-5-CETETH-20, SODIUM LAUROYL,GLUTAMATE, PROPYLENE GLYCOL, PEG-55 PROPYLENE GLYCOL OLEATE,SALICYLIC ACID, BENZOIC ACID, GUAR HYDROXYPROPYLTRIMONIUMCHLORIDE, COCONUT ALCOHOL, SODIUM SULFATE, COCOS NUCIFERAOIL/COCONUT OIL, COUMARIN, WHEAT AMINO ACIDS, FUMARIC ACID,HYDROXYPROPYLTRIMONIUM HYDROLYZED WHEAT PROTEIN,PHENOXYETHANOL, DISODIUM EDTA, POTASSIUM SORBATE",kiehl's since 1851,Amino Acid Shampoo,"16,67",100,ml
"1045589 F, INGREDIENTS: AQUA / WATER / EAU, SODIUM LAURETH SULFATE, COCO-BETAINE, SODIUM CHLORIDE, PARFUM / FRAGRANCE, LAURETH-5 CARBOXYLIC ACID, AMODIMETHICONE, SODIUM BENZOATE, SODIUM HYDROXIDE, CITRIC ACID, HEXYLENE GLYCOL, POLYQUATERNIUM-7, COCAMIDE MIPA, PEG-55 PROPYLENE GLYCOL OLEATE, PROPYLENE GLYCOL, SALICYLIC ACID, PEG-60 HYDROGENATED CASTOR OIL, BUTYLENE GLYCOL, BENZYL SALICYLATE, LINALOOL, BENZYL ALCOHOL, LIMONENE, ALPHA-ISOMETHYL IONONE, HYDROXYCITRONELLAL, ANGELICA KEISKEI LEAF/STEM EXTRACT (F",shu uemura art of hair,Ashita Supreme,"16,33",100,ml
"AQUA / WATER / EAU ,SODIUM LAURETH SULFATE ,COCAMIDOPROPYL BETAINE ,DIMETHICONE ,SODIUM CHLORIDE ,PARFUM / FRAGRANCE ,CITRIC ACID ,HEXYLENE GLYCOL ,SODIUM BENZOATE ,SODIUM HYDROXIDE ,AMODIMETHICONE ,CARBOMER ,CI 60730 / ACID VIOLET 43 ,GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE ,TRIDECETH-10 ,GLYCERIN ,SALICYLIC ACID ,GLYCOL DISTEARATE ,MICA ,PEG-100 STEARATE ,CI 45100 / ACID RED 52 ,BENZYL SALICYLATE ,STEARETH-6 ,PHENOXYETHANOL ,COCO-BETAINE ,TRIDECETH-3 ,CI 77891 / TITANIUM DIOXIDE ,BENZYL ALCOHOL ,HEXYL CINNAMAL ,LINALOOL ,ALPHA-ISOMETHYL IONONE ,ANISE ALCOHOL ,LIMONENE ,ACETIC ACID ,FUMARIC ACID (F",l'oreal professionnel,Serie Expert Chroma Crème,"8,00",100,ml
